dissimilarity_1_0deg,dissimilarity_1_45deg,dissimilarity_1_90deg,dissimilarity_1_135deg,dissimilarity_3_0deg,dissimilarity_3_45deg,dissimilarity_3_90deg,dissimilarity_3_135deg,dissimilarity_5_0deg,dissimilarity_5_45deg,dissimilarity_5_90deg,dissimilarity_5_135deg,contrast_1_0deg,contrast_1_45deg,contrast_1_90deg,contrast_1_135deg,contrast_3_0deg,contrast_3_45deg,contrast_3_90deg,contrast_3_135deg,contrast_5_0deg,contrast_5_45deg,contrast_5_90deg,contrast_5_135deg,correlation_1_0deg,correlation_1_45deg,correlation_1_90deg,correlation_1_135deg,correlation_3_0deg,correlation_3_45deg,correlation_3_90deg,correlation_3_135deg,correlation_5_0deg,correlation_5_45deg,correlation_5_90deg,correlation_5_135deg,energy_1_0deg,energy_1_45deg,energy_1_90deg,energy_1_135deg,energy_3_0deg,energy_3_45deg,energy_3_90deg,energy_3_135deg,energy_5_0deg,energy_5_45deg,energy_5_90deg,energy_5_135deg,homogeneity_1_0deg,homogeneity_1_45deg,homogeneity_1_90deg,homogeneity_1_135deg,homogeneity_3_0deg,homogeneity_3_45deg,homogeneity_3_90deg,homogeneity_3_135deg,homogeneity_5_0deg,homogeneity_5_45deg,homogeneity_5_90deg,homogeneity_5_135deg,ASM_1_0deg,ASM_1_45deg,ASM_1_90deg,ASM_1_135deg,ASM_3_0deg,ASM_3_45deg,ASM_3_90deg,ASM_3_135deg,ASM_5_0deg,ASM_5_45deg,ASM_5_90deg,ASM_5_135deg,Category
0.7933447987094722,1.4710485960074722,1.2420944222600276,1.4221537960068478,1.7638309425973864,2.457284709483637,2.904032224166287,2.3768926959123573,2.19562373620916,3.4816873771020083,3.6378099089365237,3.415071897380587,1.6583002891611178,5.710981704558443,4.3684561713372085,5.29232700622442,7.464668028486595,15.508044645305807,21.604747586996844,14.445075566605846,11.140318146821127,28.69032542073038,30.95950711630573,27.691313043792793,0.9661595677433772,0.883442014923854,0.9108476378383739,0.8919865051573339,0.8476550927247435,0.6834377262830331,0.5589938241567817,0.7051356858787604,0.7726165364226126,0.4141807355006548,0.36792387499207724,0.43457759003629354,0.13990763165228617,0.11210423715513415,0.12259005750338478,0.11339911300985962,0.10070231194652658,0.0906625115608451,0.08574116481120772,0.09176499489028069,0.09135504442981902,0.07824149268086912,0.07707429403470384,0.07887296943459113,0.6759467997907126,0.5356580929869942,0.587237600921161,0.5426124658767667,0.4748975823050973,0.4102133575991583,0.3783731831814487,0.41703751715081316,0.4181012452068883,0.3265580280694426,0.3185091370493749,0.33103706434464186,0.019574145394551785,0.01256735998813456,0.015028322198683188,0.012859358831422913,0.01014095563137555,0.00821969100252037,0.007351547343182685,0.008420814287213241,0.008345744142774208,0.006121731176930496,0.005940446800947983,0.0062209453074299455,door
0.7933447987094722,1.4710485960074722,1.2420944222600276,1.4221537960068478,1.7638309425973864,2.457284709483637,2.904032224166287,2.3768926959123573,2.19562373620916,3.4816873771020083,3.6378099089365237,3.415071897380587,1.6583002891611178,5.710981704558443,4.3684561713372085,5.29232700622442,7.464668028486595,15.508044645305807,21.604747586996844,14.445075566605846,11.140318146821127,28.69032542073038,30.95950711630573,27.691313043792793,0.9661595677433772,0.883442014923854,0.9108476378383739,0.8919865051573339,0.8476550927247435,0.6834377262830331,0.5589938241567817,0.7051356858787604,0.7726165364226126,0.4141807355006548,0.36792387499207724,0.43457759003629354,0.13990763165228617,0.11210423715513415,0.12259005750338478,0.11339911300985962,0.10070231194652658,0.0906625115608451,0.08574116481120772,0.09176499489028069,0.09135504442981902,0.07824149268086912,0.07707429403470384,0.07887296943459113,0.6759467997907126,0.5356580929869942,0.587237600921161,0.5426124658767667,0.4748975823050973,0.4102133575991583,0.3783731831814487,0.41703751715081316,0.4181012452068883,0.3265580280694426,0.3185091370493749,0.33103706434464186,0.019574145394551785,0.01256735998813456,0.015028322198683188,0.012859358831422913,0.01014095563137555,0.00821969100252037,0.007351547343182685,0.008420814287213241,0.008345744142774208,0.006121731176930496,0.005940446800947983,0.0062209453074299455,door
0.7933447987094722,1.4710485960074722,1.2420944222600276,1.4221537960068478,1.7638309425973864,2.457284709483637,2.904032224166287,2.3768926959123573,2.19562373620916,3.4816873771020083,3.6378099089365237,3.415071897380587,1.6583002891611178,5.710981704558443,4.3684561713372085,5.29232700622442,7.464668028486595,15.508044645305807,21.604747586996844,14.445075566605846,11.140318146821127,28.69032542073038,30.95950711630573,27.691313043792793,0.9661595677433772,0.883442014923854,0.9108476378383739,0.8919865051573339,0.8476550927247435,0.6834377262830331,0.5589938241567817,0.7051356858787604,0.7726165364226126,0.4141807355006548,0.36792387499207724,0.43457759003629354,0.13990763165228617,0.11210423715513415,0.12259005750338478,0.11339911300985962,0.10070231194652658,0.0906625115608451,0.08574116481120772,0.09176499489028069,0.09135504442981902,0.07824149268086912,0.07707429403470384,0.07887296943459113,0.6759467997907126,0.5356580929869942,0.587237600921161,0.5426124658767667,0.4748975823050973,0.4102133575991583,0.3783731831814487,0.41703751715081316,0.4181012452068883,0.3265580280694426,0.3185091370493749,0.33103706434464186,0.019574145394551785,0.01256735998813456,0.015028322198683188,0.012859358831422913,0.01014095563137555,0.00821969100252037,0.007351547343182685,0.008420814287213241,0.008345744142774208,0.006121731176930496,0.005940446800947983,0.0062209453074299455,door
0.7933447987094722,1.4710485960074722,1.2420944222600276,1.4221537960068478,1.7638309425973864,2.457284709483637,2.904032224166287,2.3768926959123573,2.19562373620916,3.4816873771020083,3.6378099089365237,3.415071897380587,1.6583002891611178,5.710981704558443,4.3684561713372085,5.29232700622442,7.464668028486595,15.508044645305807,21.604747586996844,14.445075566605846,11.140318146821127,28.69032542073038,30.95950711630573,27.691313043792793,0.9661595677433772,0.883442014923854,0.9108476378383739,0.8919865051573339,0.8476550927247435,0.6834377262830331,0.5589938241567817,0.7051356858787604,0.7726165364226126,0.4141807355006548,0.36792387499207724,0.43457759003629354,0.13990763165228617,0.11210423715513415,0.12259005750338478,0.11339911300985962,0.10070231194652658,0.0906625115608451,0.08574116481120772,0.09176499489028069,0.09135504442981902,0.07824149268086912,0.07707429403470384,0.07887296943459113,0.6759467997907126,0.5356580929869942,0.587237600921161,0.5426124658767667,0.4748975823050973,0.4102133575991583,0.3783731831814487,0.41703751715081316,0.4181012452068883,0.3265580280694426,0.3185091370493749,0.33103706434464186,0.019574145394551785,0.01256735998813456,0.015028322198683188,0.012859358831422913,0.01014095563137555,0.00821969100252037,0.007351547343182685,0.008420814287213241,0.008345744142774208,0.006121731176930496,0.005940446800947983,0.0062209453074299455,door
0.7933447987094722,1.4710485960074722,1.2420944222600276,1.4221537960068478,1.7638309425973864,2.457284709483637,2.904032224166287,2.3768926959123573,2.19562373620916,3.4816873771020083,3.6378099089365237,3.415071897380587,1.6583002891611178,5.710981704558443,4.3684561713372085,5.29232700622442,7.464668028486595,15.508044645305807,21.604747586996844,14.445075566605846,11.140318146821127,28.69032542073038,30.95950711630573,27.691313043792793,0.9661595677433772,0.883442014923854,0.9108476378383739,0.8919865051573339,0.8476550927247435,0.6834377262830331,0.5589938241567817,0.7051356858787604,0.7726165364226126,0.4141807355006548,0.36792387499207724,0.43457759003629354,0.13990763165228617,0.11210423715513415,0.12259005750338478,0.11339911300985962,0.10070231194652658,0.0906625115608451,0.08574116481120772,0.09176499489028069,0.09135504442981902,0.07824149268086912,0.07707429403470384,0.07887296943459113,0.6759467997907126,0.5356580929869942,0.587237600921161,0.5426124658767667,0.4748975823050973,0.4102133575991583,0.3783731831814487,0.41703751715081316,0.4181012452068883,0.3265580280694426,0.3185091370493749,0.33103706434464186,0.019574145394551785,0.01256735998813456,0.015028322198683188,0.012859358831422913,0.01014095563137555,0.00821969100252037,0.007351547343182685,0.008420814287213241,0.008345744142774208,0.006121731176930496,0.005940446800947983,0.0062209453074299455,door
0.7933447987094722,1.4710485960074722,1.2420944222600276,1.4221537960068478,1.7638309425973864,2.457284709483637,2.904032224166287,2.3768926959123573,2.19562373620916,3.4816873771020083,3.6378099089365237,3.415071897380587,1.6583002891611178,5.710981704558443,4.3684561713372085,5.29232700622442,7.464668028486595,15.508044645305807,21.604747586996844,14.445075566605846,11.140318146821127,28.69032542073038,30.95950711630573,27.691313043792793,0.9661595677433772,0.883442014923854,0.9108476378383739,0.8919865051573339,0.8476550927247435,0.6834377262830331,0.5589938241567817,0.7051356858787604,0.7726165364226126,0.4141807355006548,0.36792387499207724,0.43457759003629354,0.13990763165228617,0.11210423715513415,0.12259005750338478,0.11339911300985962,0.10070231194652658,0.0906625115608451,0.08574116481120772,0.09176499489028069,0.09135504442981902,0.07824149268086912,0.07707429403470384,0.07887296943459113,0.6759467997907126,0.5356580929869942,0.587237600921161,0.5426124658767667,0.4748975823050973,0.4102133575991583,0.3783731831814487,0.41703751715081316,0.4181012452068883,0.3265580280694426,0.3185091370493749,0.33103706434464186,0.019574145394551785,0.01256735998813456,0.015028322198683188,0.012859358831422913,0.01014095563137555,0.00821969100252037,0.007351547343182685,0.008420814287213241,0.008345744142774208,0.006121731176930496,0.005940446800947983,0.0062209453074299455,door
0.7933447987094722,1.4710485960074722,1.2420944222600276,1.4221537960068478,1.7638309425973864,2.457284709483637,2.904032224166287,2.3768926959123573,2.19562373620916,3.4816873771020083,3.6378099089365237,3.415071897380587,1.6583002891611178,5.710981704558443,4.3684561713372085,5.29232700622442,7.464668028486595,15.508044645305807,21.604747586996844,14.445075566605846,11.140318146821127,28.69032542073038,30.95950711630573,27.691313043792793,0.9661595677433772,0.883442014923854,0.9108476378383739,0.8919865051573339,0.8476550927247435,0.6834377262830331,0.5589938241567817,0.7051356858787604,0.7726165364226126,0.4141807355006548,0.36792387499207724,0.43457759003629354,0.13990763165228617,0.11210423715513415,0.12259005750338478,0.11339911300985962,0.10070231194652658,0.0906625115608451,0.08574116481120772,0.09176499489028069,0.09135504442981902,0.07824149268086912,0.07707429403470384,0.07887296943459113,0.6759467997907126,0.5356580929869942,0.587237600921161,0.5426124658767667,0.4748975823050973,0.4102133575991583,0.3783731831814487,0.41703751715081316,0.4181012452068883,0.3265580280694426,0.3185091370493749,0.33103706434464186,0.019574145394551785,0.01256735998813456,0.015028322198683188,0.012859358831422913,0.01014095563137555,0.00821969100252037,0.007351547343182685,0.008420814287213241,0.008345744142774208,0.006121731176930496,0.005940446800947983,0.0062209453074299455,door
0.7933447987094722,1.4710485960074722,1.2420944222600276,1.4221537960068478,1.7638309425973864,2.457284709483637,2.904032224166287,2.3768926959123573,2.19562373620916,3.4816873771020083,3.6378099089365237,3.415071897380587,1.6583002891611178,5.710981704558443,4.3684561713372085,5.29232700622442,7.464668028486595,15.508044645305807,21.604747586996844,14.445075566605846,11.140318146821127,28.69032542073038,30.95950711630573,27.691313043792793,0.9661595677433772,0.883442014923854,0.9108476378383739,0.8919865051573339,0.8476550927247435,0.6834377262830331,0.5589938241567817,0.7051356858787604,0.7726165364226126,0.4141807355006548,0.36792387499207724,0.43457759003629354,0.13990763165228617,0.11210423715513415,0.12259005750338478,0.11339911300985962,0.10070231194652658,0.0906625115608451,0.08574116481120772,0.09176499489028069,0.09135504442981902,0.07824149268086912,0.07707429403470384,0.07887296943459113,0.6759467997907126,0.5356580929869942,0.587237600921161,0.5426124658767667,0.4748975823050973,0.4102133575991583,0.3783731831814487,0.41703751715081316,0.4181012452068883,0.3265580280694426,0.3185091370493749,0.33103706434464186,0.019574145394551785,0.01256735998813456,0.015028322198683188,0.012859358831422913,0.01014095563137555,0.00821969100252037,0.007351547343182685,0.008420814287213241,0.008345744142774208,0.006121731176930496,0.005940446800947983,0.0062209453074299455,door
0.7933447987094722,1.4710485960074722,1.2420944222600276,1.4221537960068478,1.7638309425973864,2.457284709483637,2.904032224166287,2.3768926959123573,2.19562373620916,3.4816873771020083,3.6378099089365237,3.415071897380587,1.6583002891611178,5.710981704558443,4.3684561713372085,5.29232700622442,7.464668028486595,15.508044645305807,21.604747586996844,14.445075566605846,11.140318146821127,28.69032542073038,30.95950711630573,27.691313043792793,0.9661595677433772,0.883442014923854,0.9108476378383739,0.8919865051573339,0.8476550927247435,0.6834377262830331,0.5589938241567817,0.7051356858787604,0.7726165364226126,0.4141807355006548,0.36792387499207724,0.43457759003629354,0.13990763165228617,0.11210423715513415,0.12259005750338478,0.11339911300985962,0.10070231194652658,0.0906625115608451,0.08574116481120772,0.09176499489028069,0.09135504442981902,0.07824149268086912,0.07707429403470384,0.07887296943459113,0.6759467997907126,0.5356580929869942,0.587237600921161,0.5426124658767667,0.4748975823050973,0.4102133575991583,0.3783731831814487,0.41703751715081316,0.4181012452068883,0.3265580280694426,0.3185091370493749,0.33103706434464186,0.019574145394551785,0.01256735998813456,0.015028322198683188,0.012859358831422913,0.01014095563137555,0.00821969100252037,0.007351547343182685,0.008420814287213241,0.008345744142774208,0.006121731176930496,0.005940446800947983,0.0062209453074299455,door
0.7933447987094722,1.4710485960074722,1.2420944222600276,1.4221537960068478,1.7638309425973864,2.457284709483637,2.904032224166287,2.3768926959123573,2.19562373620916,3.4816873771020083,3.6378099089365237,3.415071897380587,1.6583002891611178,5.710981704558443,4.3684561713372085,5.29232700622442,7.464668028486595,15.508044645305807,21.604747586996844,14.445075566605846,11.140318146821127,28.69032542073038,30.95950711630573,27.691313043792793,0.9661595677433772,0.883442014923854,0.9108476378383739,0.8919865051573339,0.8476550927247435,0.6834377262830331,0.5589938241567817,0.7051356858787604,0.7726165364226126,0.4141807355006548,0.36792387499207724,0.43457759003629354,0.13990763165228617,0.11210423715513415,0.12259005750338478,0.11339911300985962,0.10070231194652658,0.0906625115608451,0.08574116481120772,0.09176499489028069,0.09135504442981902,0.07824149268086912,0.07707429403470384,0.07887296943459113,0.6759467997907126,0.5356580929869942,0.587237600921161,0.5426124658767667,0.4748975823050973,0.4102133575991583,0.3783731831814487,0.41703751715081316,0.4181012452068883,0.3265580280694426,0.3185091370493749,0.33103706434464186,0.019574145394551785,0.01256735998813456,0.015028322198683188,0.012859358831422913,0.01014095563137555,0.00821969100252037,0.007351547343182685,0.008420814287213241,0.008345744142774208,0.006121731176930496,0.005940446800947983,0.0062209453074299455,door
